51389984802,bcb,27,302
51390017015,egf,163,38
51390021006,efa,209,179
51390029080,dda,176,25
51390041617,fbb,44,5
51390041618,daa,128,44
51390044951,dga,130,210
51390056196,dec,52,204
51390089340,faf,287,506
51390092190,cfa,242,133
51390101238,gbe,269,5
51390115331,dee,35,37
51390123482,eeb,84,121
51390131336,ged,48,73
51390136672,efb,80,125
51390162924,dac,201,5
51390164698,dae,160,78
51390173725,fgf,88,59
51390174037,dgd,252,192
51390176337,caf,173,56
51390184183,abg,276,127
51390220773,ggb,95,113
51390229861,gac,263,151
51390246963,eac,92,43
51390248858,cce,41,264
51390276803,bef,83,183
51390285076,gaf,138,71
51390324783,gge,87,23
51390331679,ddb,125,42
51390347450,ceg,165,28
51390350867,bga,109,176
51390353791,aad,114,162
51390356539,gaa,168,262
51390363671,bba,241,38
51390366399,fef,180,5
51390401215,fde,45,140
51390421354,aef,46,85
51390444531,ced,285,248
51390460630,cad,166,110
51390471877,bag,295,146
51390476270,cga,247,140
51390549046,eea,275,122
51390557197,agd,109,63
51390559117,eef,133,69
51390566319,gdd,200,109
51390572634,afg,204,77
51390625279,cgf,90,145
51390631263,deb,122,89
51390643260,ffe,91,20
51390653101,cdb,223,257
51390665732,bbg,25,281
51390731668,deg,292,93
51390735780,aea,62,119
51390742363,gde,76,72
51390749740,ded,294,5
51390762898,bge,107,326
51390766644,bca,282,43
51390771228,ead,95,192
51390772502,edg,66,116
51390774105,egg,296,52
51390774373,gfd,266,198
51390809856,cef,73,350
51390811803,efe,134,67
51390842750,dgg,215,206
51390851617,dca,25,385
51390873338,acf,179,120
51390902959,ede,2,42
51390949992,fbf,193,257
51390958742,aca,16,103
51390961184,fdb,140,152
51390968025,daf,26,198
51391001101,gca,132,236
51391011157,abf,238,143
51391014627,cfe,238,127
51391089401,cdg,211,95
51391115042,gbg,217,19
51391133182,ece,57,105
51391166369,aeg,76,55
51391207831,ebb,295,259
51391240274,abe,78,139
51391252858,gbc,239,140
51391274162,gac,176,152
51391278840,add,70,69
51391297526,gee,147,227
51391315060,aba,22,44
51391316823,adc,24,35
51391339410,ebg,66,144
51391347216,caa,109,344
51391359320,eaa,282,97
51391366081,gcf,294,190
51391369449,fea,289,64
51391382783,cdd,62,216
51391386994,cac,123,124
51391397433,gdg,263,114
51391406418,dea,247,208
51391420152,bff,67,50
51391452286,fed,280,109
51391460488,bcc,231,165
51391475202,ddf,254,85
51391502889,cfc,248,30
51391526103,dbd,40,93
51391558835,cbf,255,192
51391575561,cba,79,173
51391585978,bdb,8,204
51391589616,bee,150,68
51391603308,fgc,179,22
51391604329,eba,214,53
51391648482,geg,17,139
51391666120,fef,73,5
51391717656,adf,23,168
51391718252,bce,126,63
51391718940,ffc,248,176
51391719297,ggc,108,200
51391721408,cge,44,126
51391757820,cec,30,13
51391771328,ege,289,64
51391781698,bfe,123,216
51391788059,baf,24,185
51391794035,eec,214,209
51391826824,acg,115,293
51391860513,ecb,130,121
51391872011,eeg,280,251
51391874183,aeb,160,39
51391914587,abd,269,69
51391926096,dba,219,68
51391932850,adc,28,38
51391944039,aee,230,62
51391950140,fca,6,152
51391979561,gff,114,221
51392021323,eed,28,122
51392021332,cdc,267,221
51392034624,bfc,293,217
51392046100,ega,90,241
51392051598,gad,141,68
51392066135,ebd,154,8
51392077264,fag,171,43
51392096265,afd,268,244
51392099733,bgb,203,276
51392105401,cac,88,133
51392116733,cca,48,358
51392119754,eag,15,140
51392144186,fga,1,76
51392161585,fge,32,107
51392161828,age,25,558
51392166609,ffd,135,97
51392179763,agc,135,24
51392202411,dfe,244,90
51392229855,faf,174,490
51392231113,fcf,107,144
51392241970,efc,191,37
51392259333,dde,199,139
51392270984,gef,30,645
51392299211,gag,177,514
51392304971,cag,41,95
51392350209,gca,265,198
51392386828,bff,122,47
51392394144,gfa,204,6
51392416117,edf,103,46
51392416432,aaf,288,124
51392441178,def,108,89
51392461191,efe,220,74
51392481813,gcb,228,121
51392558503,aef,62,75
51392558735,gaa,86,288
51392570936,fda,105,196
51392575209,abe,228,111
51392586696,ccc,100,60
51392613612,dfb,92,122
51392622946,gbb,13,146
51392659206,bbe,51,195
51392663186,dfe,11,97
51392683901,fcf,240,128
51392684883,fac,204,34
51392707389,bdf,134,126
51392715832,bdd,49,105
51392727440,gdd,274,99
51392731093,ace,240,70
51392756522,gcg,20,147
51392786341,efc,26,42
51392836744,feg,163,80
51392846610,abf,275,140
51392875621,dbc,165,136
51392881056,gdg,207,92
51392895079,dcc,254,159
51392921230,fea,131,69
51392938794,bgc,236,140
51392958190,acd,185,109
51392960716,fba,51,95
51392964197,gga,57,321
51392977056,ggd,78,171
51392977189,edf,160,49
51392983610,aga,270,219
51393007465,ecd,14,329
51393012254,gbe,27,5
51393071789,ecc,48,57
51393087346,gde,151,76
51393095714,dcg,205,139
51393110650,dfb,7,135
51393117361,ggf,204,99
51393128274,dag,267,31
51393146128,bdg,276,14
51393153325,bfb,219,245
51393166687,fcc,159,272
51393191030,fcg,5,165
51393197338,ecg,170,190
51393203747,gea,181,29
51393206836,dad,160,80
51393207923,gfe,53,67
51393209384,dgb,241,45
51393247901,dbe,22,93
51393270717,cfg,266,114
51393275617,eae,96,265
51393301359,bdf,43,119
51393343293,bfa,68,201
51393361108,egd,217,80
51393371023,geb,117,174
51393374920,bfd,2,106
51393389763,adf,264,166
51393401845,gfc,77,84
51393430416,aff,73,91
51393432662,gbf,71,83
51393435665,cdc,10,232
51393436786,gca,152,207
51393462989,baa,178,20
51393469225,fbd,158,51
51393470590,caf,203,60
51393472703,eab,152,144
51393481065,fgg,293,58
51393498595,beb,250,35
51393501180,bgg,240,42
51393502668,bcf,69,135
51393515993,adf,189,157
51393517701,gcd,226,430
51393519398,gde,230,86
51393526812,eaa,180,96
51393545969,cae,151,121
51393547975,dfa,297,37
51393555149,eba,31,42
51393562281,aac,78,190
51393562484,ece,208,99
51393583817,aed,41,22
51393588404,cfc,280,29
51393589586,cbb,24,5
51393608711,fge,268,109
51393619360,dfd,24,526
51393630264,egb,171,80
51393666941,cbg,48,23
51393672869,fdc,79,193
51393692633,ead,30,224
51393721868,dcf,51,40
51393733055,ffc,253,200
51393763558,add,251,82
51393772780,gab,71,46
51393806399,dfg,142,225
51393819307,gbc,151,158
51393842310,dde,222,140
51393856172,ffa,213,13
51393862002,cee,229,22
51393866367,bed,74,5
51393877628,gdf,34,46
51393886072,baa,127,19
51393895960,gce,119,222
51393897022,gfb,72,13
51393905150,dcb,39,82
51393918755,afc,11,156
51393943365,bfd,194,94
51393982238,fdf,220,22
51394024995,fdg,76,85
51394072461,fac,162,39
51394082574,fgb,84,5
51394089432,dfc,188,20
51394116771,fab,246,201
51394118674,fbg,139,202
51394120132,ccf,228,84
51394128487,dbg,3,96
51394134058,fde,190,123
51394161480,ddg,11,392
51394199060,cgc,68,352
51394218436,aga,261,227
51394261996,gdd,285,96
51394270779,gbd,153,149
51394271675,fbc,7,182
51394310692,edb,55,54
51394329324,gfg,249,16
51394344718,eef,158,81
51394373652,afa,199,19
51394388841,cdb,187,239
51394400359,ecf,182,49
51394429441,dgb,149,41
51394434281,bcb,38,256
51394434621,gcc,205,36
51394440661,agc,67,25
51394450324,gga,197,356
51394457368,gae,165,6
51394461776,eff,7,231
51394466865,fgc,32,24
51394494492,agf,168,391
51394515020,egc,76,181
51394524426,bbc,13,484
51394528158,bdf,109,122
51394543135,cfb,25,5
51394543420,gad,186,68
51394554271,bad,248,128
51394565957,bae,226,189
51394575853,fcb,281,112
51394576062,dde,84,123
51394588193,eda,181,139
51394590605,bbd,82,204
51394594351,cfd,20,14
51394605022,dag,288,32
51394617143,bgb,295,311
51394625494,aab,110,61
51394625599,adb,99,7
51394625834,bgd,21,99
51394633527,beg,169,148
51394650509,aae,265,123
51394689740,gbb,249,162
51394726497,gde,47,78
51394739285,ceb,119,216
51394775624,afb,290,100
51394785243,ebf,99,304
51394808146,dgb,209,41
51394811000,gdb,182,69
51394826209,fdf,191,20
51394835675,gab,137,52
51394848537,deb,47,79
51394851458,ffb,294,148
51394854926,ccb,261,274
51394862294,aef,263,63
51394883843,cbe,166,282
51394886292,eag,275,113
51394896109,bff,280,42
51394913501,eab,289,167
51394923554,cfa,8,110
51394930087,bbb,217,59
51394957778,age,139,647
51394970033,dce,136,61
51394979805,eff,22,228
51394999263,cae,91,96
51395011203,fae,202,110
51395023351,faf,31,583
51395055757,dgd,263,192
51395073087,bec,109,146
51395091308,dgf,296,108
51395092869,cec,65,13
51395101206,cde,9,183
51395113683,gaf,20,82
51395116621,bbb,176,57
51395127225,gfa,11,6
51395150318,fae,197,96
51395162068,bea,285,250
51395162849,ggd,235,171
51395199242,fgd,284,231
51395210544,gea,121,23
51395222085,ada,140,354
51395238570,feb,168,199
51395275298,cff,234,71
51395289830,bef,199,166
51395290006,bce,73,73
51395296732,edf,37,45
51395297986,cbe,44,332
51395302696,eea,85,103
51395373082,cbb,172,5
51395375154,efg,246,66
51395378274,gac,242,147
51395396337,dbb,154,158
51395432881,ebc,150,16
51395452598,beb,49,32
51395456998,bba,254,45
51395478018,ebb,286,220
51395479835,eda,73,143
51395507624,fec,24,60
51395518261,abc,151,326
51395533077,ggg,249,5
51395550945,cgd,217,133
51395586449,cbd,129,9
51395586899,cdg,264,102
51395605113,dac,29,5
51395612786,bdd,55,84
51395623970,aeg,239,46
51395624883,dgb,82,34
51395653636,edd,250,118
51395664479,fff,115,5
51395667147,ddd,274,234
51395674372,fce,84,197
51395701944,cbc,44,349
51395706379,bde,106,87
51395707859,bgb,4,351
51395731847,bee,79,80
51395739549,efd,160,140
51395751122,eaa,225,92
51395754695,ebc,270,18
51395841570,ged,205,78
51395844963,dbf,276,11
51395861556,ddg,1,442
51395905227,bgf,61,26
51395907925,agb,66,375
51395909782,fab,178,227
51395932603,eae,269,235
51395971130,bfg,159,412
51395992803,cab,230,323
51396013181,ffd,220,112
51396029199,dba,208,74
51396049276,aeb,38,37
51396063775,add,292,91
51396067212,bdg,98,14
51396106782,gde,153,80
51396113255,fbb,286,5
51396123395,egc,202,166
51396193997,dgc,214,183
51396199789,aed,278,20
51396201612,dff,153,31
51396208954,fde,254,119
51396211357,fcd,227,45
51396220445,agc,50,28
51396221253,cbe,177,312
51396237711,bef,169,179
51396250451,cgg,90,257
51396251868,egc,65,169
51396256835,cff,265,68
51396266636,cfg,247,115
51396273813,dcd,110,70
51396286831,fee,152,208
51396298900,bac,188,114
51396308376,cbf,19,176
51396336939,ege,113,52
51396351565,ddb,73,43
51396356634,edf,225,43
51396397964,bdc,10,88
51396413435,ead,110,253
51396423522,cda,156,81
51396425864,egb,283,64
51396439582,bde,211,88
51396453344,dab,201,157
51396459344,bec,104,122
51396464558,bbf,80,59
51396493812,fda,114,215
51396502789,agf,295,340
51396503962,bbb,190,51
51396506271,bbg,266,323
51396517122,fgg,10,54
51396561668,ced,240,295
51396562819,aac,261,186
51396598762,eaf,169,80
51396607356,aec,181,121
51396642419,cba,196,185
51396669054,cfg,261,128
51396675119,gdf,36,47
51396676944,cdf,122,5
51396696200,cgf,123,160
51396712242,bca,262,40
51396715073,gec,127,161
51396719055,bfb,35,222
51396763352,cdd,58,177
51396771866,daa,84,38
51396789449,ecd,78,325
51396792749,fcd,3,41
51396799216,eac,294,46
51396823255,ebe,214,202
51396828366,eff,95,186
51396832733,faa,4,70
51396836901,aag,152,125
51396847057,fgd,42,247
51396853474,gca,70,182
51396879231,dag,49,36
51396888624,bcg,85,5
51396896980,gag,118,606
51396913225,cea,160,51
51396923601,eee,41,25
51396940083,fab,51,229
51396956471,afe,110,174
51396966497,bfc,165,245
51396975390,fde,221,128
51396985926,cce,34,300
51396991640,ada,281,293
51396996711,dbg,179,92
51397004675,bab,149,5
51397007271,cdg,55,95
51397012032,fge,286,119
51397048296,abb,70,5
51397077152,bcd,217,287
51397101872,egf,272,31
51397101912,fdd,62,12
51397109194,fga,171,79
51397186281,gbc,170,186
51397197011,cef,26,353
51397215514,bag,210,167
51397216034,ccg,227,136
51397218687,efg,22,59
51397223232,eef,162,95
51397251688,fca,77,136
51397274387,cfa,219,123
51397277207,gcg,248,129
51397281507,ggc,119,182
51397294299,gga,147,299
51397297824,age,103,756
51397321502,cbd,6,10
51397327834,bgg,291,38
51397342334,ccd,269,160
51397359109,dbe,285,83
51397364847,bbe,90,163
51397373959,adg,7,15
51397379738,eec,23,167
51397402724,cef,121,420
51397421634,gda,285,120
51397446442,dec,191,183
51397452906,aad,60,158
51397457953,ddf,8,73
51397467994,bae,28,158
51397478470,dfc,83,18
51397499392,ffg,190,145
51397531072,afd,171,234
51397549706,cbf,1,151
51397554647,ded,81,5
51397582635,ddg,252,472
51397618157,bcf,292,152
51397629993,fad,119,104
51397644088,agg,43,361
51397645747,cfa,201,105
51397680577,ffe,129,22
51397682764,geg,279,116
51397724125,gfc,155,75
51397729927,ege,273,50
51397735108,fcd,267,33
51397738378,deg,224,93
51397750739,cgf,232,132
51397762786,eec,292,185
51397777430,bda,151,241
51397795510,edc,191,19
51397797181,egb,158,64
51397811370,gba,88,132
51397816957,fec,268,49
51397861841,fbe,122,25
51397886887,acc,241,13
51397906435,bfd,25,79
51397916361,acb,132,118
51397920465,bbc,281,532
51397929632,gdg,23,104
51398028307,bcc,216,155
51398036847,efa,248,146
51398043221,fbe,76,26
51398062701,bbc,23,489
51398071722,dcf,9,38
51398091926,cfc,193,34
51398136469,eeb,187,106
51398151996,ede,277,45
51398182200,abg,292,125
51398185995,feg,93,88
51398219244,edc,118,17
51398229658,gdb,209,60
51398234582,dge,191,291
51398273631,dda,279,26
51398300149,bad,12,145
51398306615,dgb,270,32
51398319013,fdb,144,138
51398321705,fcg,97,176
51398368354,gdc,147,259
51398389605,bdg,20,14
51398391673,bcc,114,134
51398421353,cdc,47,229
51398472725,fbf,282,287
51398474980,bfg,6,453
51398481655,efb,41,130
51398483493,abb,108,5
51398496396,fbg,67,175
51398517966,abe,109,104
51398519801,gfd,111,217
51398543589,gec,252,128
51398605746,ffc,126,210
51398631567,abf,6,140
51398656413,eac,105,40
51398658762,ggb,274,103
51398665806,ade,177,103
51398682205,feg,103,78
51398686256,aaa,158,56
51398700342,ggg,98,5
51398711830,ddc,190,108
51398728976,dga,108,235
51398765012,cad,247,124
51398785805,dcb,50,84
51398794328,eea,176,98
51398805299,bgg,119,42
51398815329,dae,34,91
51398845520,fef,103,5
51398855901,aca,285,114
51398887960,aec,184,123
51398905587,bff,41,48
51398924719,ggf,138,104
51398976446,dfa,87,34
51398990547,feb,85,208
51399002391,abd,158,60
51399017887,cgc,72,359
51399019491,acg,77,263
51399032394,eef,2,93
51399047455,abc,201,378
51399075318,gdg,282,94
51399079832,cgb,188,279
51399091195,adc,159,36
51399101688,bgf,162,27
51399112776,gfa,95,6
51399114874,cbd,33,8
51399131167,beb,33,25
51399132796,eca,38,6
51399172634,dee,255,31
51399186279,caa,271,385
51399191026,cag,193,88
51399226805,dea,185,224
51399227412,fgf,146,59
51399240787,fca,298,142
51399242236,cge,208,115
51399251961,gce,39,241
51399264493,dcf,146,44
51399268612,gef,152,522
51399305957,egg,111,52
51399327538,baa,62,16
51399336813,efc,197,48
51399338991,agf,29,387
51399366543,feb,75,205
51399368605,eda,80,167
51399438680,ced,255,238
51399444932,gdb,218,67
51399450015,ace,113,74
51399452818,gdd,70,113
51399457761,abc,161,340
51399462301,gae,87,5
51399465166,acc,47,10
51399472590,bbc,143,449
51399485012,gge,44,24
51399516639,fca,127,151
51399549915,fbg,174,148
51399559705,acg,207,223
51399569494,ecb,60,133
51399578908,bac,292,123
51399586503,bdb,13,189
51399590580,afg,69,90
51399615697,aff,285,94
51399616701,dbf,36,8
51399617058,dea,181,185
51399638600,bge,212,368
51399655326,cad,206,116
51399682615,gff,188,196
51399695542,gcb,110,100
51399704755,agd,120,68
51399732610,aec,102,118
51399735372,acf,231,112
51399742283,eed,255,122
51399782768,gbc,212,158
51399803487,gca,175,147
51399807970,ecb,27,139
51399811233,fdg,75,73
51399825836,gee,273,249
51399837678,adb,117,7
51399838143,fag,174,37
51399841652,bga,152,168
51399864574,eeg,122,233
51399869675,ffg,143,131
51399872376,aef,78,62
51399883213,dce,2,56
51399892782,ggg,61,5
51399897054,dca,40,450
51399902067,cca,28,318
51399961324,fde,168,151
51399976577,dcd,166,56
51399989002,ggc,122,214
51400008537,ebc,118,20
51400014335,fbe,224,23
51400042533,cfd,276,13
51400043242,gfe,268,56
51400052073,dgg,127,206
51400067184,cga,45,124
51400071712,fed,112,111
51400075537,ada,4,316
51400084959,ceg,188,26
51400088195,feg,293,81
51400123534,baf,141,170
51400124534,cda,206,92
51400125647,dbd,147,80
51400135642,ega,75,286
51400139838,def,125,105
51400157395,aba,210,47
51400228837,ggf,279,87
51400263334,cca,269,346
51400296201,agf,2,390
51400297871,ebd,9,6
51400298583,eaf,134,95
51400318995,bgd,132,91
51400324087,aea,93,121
51400343815,bea,144,280
51400350806,fbd,145,42
51400352717,daf,4,213
51400356897,ggd,69,189
51400383727,eee,100,20
51400428626,bdd,102,68
51400431097,gfb,122,14
51400468361,fdc,288,158
51400512047,egf,100,36
51400521530,ega,96,254
51400524422,bbf,132,53
51400547907,efe,203,72
51400548438,aeg,242,49
51400564792,faf,63,600
51400574494,dbc,241,149
51400576679,bcb,189,291
51400592704,feb,232,243
51400605034,aaf,11,135
51400624497,fff,193,5
51400634721,ecg,72,186
51400636852,deb,6,79
51400639637,deg,186,89
51400641101,gcf,293,188
51400656343,cad,222,92
51400663520,ddd,4,234
51400674288,bdf,114,102
51400681048,geg,223,100
51400700062,gfc,280,67
51400701465,bdg,210,13
51400703941,bea,280,310
51400708018,edg,4,95
51400720206,cfe,13,102
51400743797,ecb,181,127
51400777864,gbg,295,20
51400831190,ffc,158,231
51400845621,gaa,223,308
51400869400,cae,127,100
51400870309,bgb,22,382
51400890102,edg,30,108
51400894124,ecf,249,52
51400900252,afa,233,16
51400926287,ggd,263,213
51400931779,ddg,286,472
51400935378,aeb,200,31
51400936378,ecb,131,144
51400943637,cad,78,80
51400956104,bdb,5,200
51400958623,geb,106,163
51400967837,fbd,43,36
51400968910,dea,97,188
51400981135,bfe,106,192
51400990908,ebg,32,132
51401030804,ceb,153,218
51401049598,bbd,199,189
51401053219,aea,213,98
51401057623,bce,94,60
51401064168,afb,206,82
51401069521,dca,206,409
51401071920,eec,136,188
51401083013,eeb,157,97
51401088482,dfg,115,247
51401093394,bfg,152,539
51401109638,cgf,274,147
51401112492,dcc,143,154
51401115937,acc,261,10
51401129209,egd,279,68
51401135071,dge,277,331
51401136651,cba,98,210
51401142641,fea,235,67
51401166689,bcg,166,5
51401198759,bea,134,291
51401229193,ccc,289,51
51401229352,dag,154,36
51401250133,bcb,196,241
51401271251,gcd,190,344
51401289599,efd,295,141
51401302326,fgb,195,5
51401316231,bbe,277,153
51401318133,gde,40,74
51401326826,aac,187,219
51401342986,bgc,232,156
51401370177,cdg,78,76
51401423936,fce,41,183
51401441272,fgc,183,22
51401454090,ead,260,298
51401457965,bab,75,5
51401463593,edb,104,45
51401511988,ebe,299,240
51401518917,ccb,136,301
51401539616,cac,149,146
51401546831,gca,15,132
51401581927,adb,53,7
51401606537,ecd,86,286
51401608427,gaa,29,308
51401612249,aee,2,55
51401664634,bfc,229,205
51401698561,cfb,88,5
51401709130,dfd,188,457
51401713452,cff,110,55
51401732930,fee,152,218
51401735010,cff,196,54
51401758431,gbe,178,5
51401772323,acd,101,119
51401836288,gbd,52,156
51401841664,gad,166,57
51401847011,ebd,61,6
51401879194,eeg,148,258
51401889727,gcf,53,188
51401913102,daf,285,193
51401913343,add,166,76
51401918807,cee,155,17
51401921380,eag,214,106
51401926421,dcg,31,145
51401933827,cbd,67,8
51401958831,bfg,91,441
51401988896,aff,289,100
51402001053,gga,235,248
51402010061,cdb,22,217
51402030214,bbg,288,297
51402045377,gdc,7,290
51402045979,cbf,156,173
51402046265,ecc,72,59
51402051985,eec,288,212
51402067391,gbb,149,153
51402079349,dad,284,64
51402085269,eaf,45,113
51402093682,cfb,211,5
51402100478,dga,295,279
51402134501,bff,276,55
51402163199,bde,163,70
51402164237,dde,61,110
51402190506,fba,132,77
51402201471,egf,76,37
51402225824,ecc,115,67
51402233825,aca,160,91
51402249705,bgb,216,355
51402249785,ead,278,351
51402265350,cfg,233,151
51402273272,cbg,102,19
51402274822,bcd,119,275
51402274864,fcc,255,280
51402302659,fae,76,96
51402322257,fgf,147,56
51402324443,adc,48,28
51402345504,fcf,262,136
51402346117,dbb,52,183
51402349025,afd,183,187
51402359661,fad,27,96
51402363979,ebc,39,16
51402368186,dda,234,25
51402379541,fbb,80,5
51402379953,cbe,129,308
51402406673,fda,80,236
51402423548,fcb,267,105
51402430573,acd,4,113
51402431599,dfe,292,111
51402441187,bcc,9,140
51402446313,gbf,99,73
51402466002,aae,280,142
51402481936,cbb,290,5
51402482308,aba,81,49
51402488792,ebd,135,6
51402493965,aaf,286,147
51402496506,fcg,294,165
51402509028,bef,217,179
51402517098,bfa,78,203
51402517288,bca,209,40
51402551252,cgb,282,332
51402562377,ggd,94,176
51402567903,cab,77,384
51402571531,edc,164,18
51402589325,adc,233,28
51402607705,cdf,6,5
51402669474,dgd,127,176
51402676934,dfg,39,274
51402680590,gdf,61,46
51402721985,abe,160,120
51402722122,acg,125,191
51402723960,gae,161,5
51402771305,bbb,126,56
51402781672,cfd,195,15
51402787486,ecf,49,56
51402796735,bgg,264,49
51402809471,gac,117,158
51402814914,adf,92,157
51402825781,cec,282,14
51402826560,age,273,740
51402832837,cec,45,15
51402833631,ade,209,91
51402837019,dfb,299,151
51402838801,gab,83,46
51402863464,ccf,105,94
51402866882,cca,127,394
51402883109,dbf,59,8
51402918402,fgg,201,53
51402918738,bgf,280,28
51402924077,gfg,284,17
51402934552,fdf,143,22
51402945510,ffe,170,22
51402955023,fba,1,87
51402975879,cfe,92,96
51402976318,ggc,192,239
51402991694,acc,254,10
51403024289,gef,133,495
51403035888,eec,235,186
51403040097,eab,53,178
51403069932,cec,93,17
51403070426,bff,123,44
51403079498,deg,194,84
51403080171,gbc,256,127
51403089166,fac,183,39
51403105597,age,296,636
51403106375,caf,291,70
51403107864,ffa,135,11
51403109740,dbb,37,203
51403134978,agc,38,28
51403143598,fbc,94,212
51403151602,cag,252,93
51403166929,ccb,182,322
51403219058,dgc,132,201
51403268693,ffg,99,138
51403324941,ffa,171,8
51403347120,aeg,193,45
51403407809,eba,210,41
51403416489,abc,79,390
51403427626,dba,144,77
51403434707,gdf,196,44
51403438472,bbb,191,57
51403439252,fed,114,105
51403446474,bae,243,126
51403451357,egg,83,53
51403452013,efa,288,157
51403478388,afc,93,134
51403494716,ece,44,101
51403498393,baf,106,171
51403505158,eaf,243,90
51403506384,bed,76,5
51403510208,dgf,248,102
51403511836,gbc,14,143
51403536121,abd,56,58
51403540284,edf,74,40
51403563610,beg,26,136
51403565982,agg,130,415
51403566394,ebf,13,264
51403591016,cec,167,18
51403593286,gdg,294,99
51403606233,cdb,193,253
51403630019,bfd,6,87
51403633002,bda,212,269
51403639812,cag,43,86
51403644072,ead,195,347
51403653523,ddc,215,91
51403667593,cgd,48,140
51403678493,faf,199,522
51403694342,aff,182,96
51403698645,cef,232,369
51403716956,bfe,33,178
51403720726,ggf,183,94
51403729086,ffa,173,9
51403732450,edd,94,130
51403733767,bad,143,171
51403737002,gfe,8,61
51403741731,fde,278,147
51403761849,cde,97,201
51403763274,aga,293,197
51403810263,dbc,200,166
51403819630,fcc,288,324
51403823652,ggb,217,107
51403828272,abb,64,5
51403835559,gdg,84,109
51403843081,bag,64,170
51403850813,bee,19,88
51403863892,bcb,265,228
51403921737,dda,217,21
51403924327,bec,238,100
51403942307,dbe,161,90
51403960284,bbc,297,471
51403984041,add,135,79
51403999461,cfa,278,120
51404023081,beb,49,28
51404025251,gfb,157,11
51404032621,dcc,112,149
51404050592,gga,256,210
51404068412,gcg,232,113
51404087541,bce,264,53
51404101990,dac,136,5
51404106964,cdf,39,5
51404112612,fcf,107,130
51404138614,ddc,59,80
51404171928,gfd,95,186
51404177865,agd,115,56
51404203245,agg,50,448
51404217771,gag,207,672
51404218144,eab,278,153
51404218696,eae,207,225
51404225094,fce,165,168
51404231386,ddb,25,50
51404249781,gcf,74,184
51404250580,bgg,239,57
51404253341,gca,135,151
51404257805,gaf,169,86
51404285256,egg,14,55
51404305910,ged,261,63
51404310927,ffd,229,131
51404327678,aag,143,117
51404335296,gcc,66,31
51404338609,gff,252,194
51404372190,cce,130,245
51404407904,eaa,55,100
51404439299,bag,192,141
51404458326,cfg,26,170
51404461589,ddc,179,77
51404510097,gee,185,234
51404526827,aae,75,168
51404548905,egd,30,68
51404554219,fgf,204,46
51404583505,aab,165,64
51404585035,fca,89,154
51404589676,fgd,164,274
51404590877,fdd,120,11
51404591756,bdb,210,174
51404592935,egb,37,67
51404612143,bba,28,46
51404621085,cbg,253,15
51404637264,bda,154,215
51404648108,ebb,210,211
51404715112,aed,89,20
51404728372,cfc,56,32
51404741253,fbd,163,31
51404745769,ffb,151,162
51404758843,gdf,149,43
51404761164,fba,182,100
51404769266,bad,55,174
51404784818,aeg,209,38
51404821982,dff,3,31
51404848476,ccd,268,158
51404908395,cbe,3,335
51404923879,dfg,36,260
51404924957,cdd,103,173
51404935576,bee,291,86
51404937139,ccd,185,132
51404945659,gaa,12,271
51404945721,abd,208,55
51404954823,fac,285,43
51404983412,daa,232,44
51404995105,ccg,193,136
51405022036,ebc,298,17
51405034747,ede,4,38
51405042369,ccc,170,41
51405063484,aad,283,145
51405081200,adb,258,8
51405083140,cad,48,67
51405113758,cgg,122,264
51405146165,dag,134,38
51405178752,eff,39,150
51405180694,aed,18,23
51405189740,gea,246,20
51405194052,bbb,206,67
51405196057,cbc,108,376
51405211433,adg,101,15
51405221319,gea,35,18
51405225965,deb,132,90
51405228648,dfc,202,14
51405233027,baf,198,182
51405256256,gcc,92,30
51405283044,cca,238,445
51405286313,bdc,1,73
51405295485,ccf,230,78
51405308243,bfe,231,151
51405308504,fcg,33,191
51405340541,ggc,259,265
51405345856,faa,261,74
51405351527,fab,9,217
51405364054,bdf,17,82
51405366116,dbg,201,102
51405408770,gaa,249,295
51405417004,fge,175,99
51405469627,gda,182,111
51405498526,baf,129,209
51405532654,bcf,144,153
51405545326,fbe,144,25
51405553630,daf,63,216
51405557814,gbg,179,16
51405570295,cag,19,86
51405592718,dba,231,62
51405594184,gec,6,102
51405602787,ebg,155,149
51405640381,cgc,176,348
51405645975,fca,251,158
51405653379,ddb,152,59
51405657984,cad,62,54
51405658873,bga,186,194
51405669265,dee,84,33
51405676015,dab,256,144
51405676434,gff,299,203
51405705566,dca,163,404
51405712064,agb,108,337
51405726602,cea,10,42
51405746459,fgg,58,62
51405750508,ceg,98,26
51405751878,aea,208,98
51405751963,eef,38,89
51405755521,cge,234,97
51405763519,gee,163,278
51405779094,gec,157,95
51405790091,gbe,276,5
51405867393,aac,53,194
51405887664,efb,252,122
51405901587,adb,266,8
51405905009,gdd,251,120
51405916258,dfc,290,12
51405922707,edc,148,14
51405938964,baa,97,16
51405965718,fbg,112,167
51405967425,aaf,201,122
51405977328,dde,106,124
51405985978,afe,73,187
51405987297,cee,221,15
51405994076,ffc,39,270
51406006472,fca,36,151
51406032131,dec,126,173
51406044631,aee,141,52
51406055270,fbf,33,309
51406059594,acb,145,120
51406075038,fcf,224,140
51406077696,bbf,190,46
51406079915,efc,292,51
51406098866,bgf,193,26
51406100899,feb,233,223
51406116192,dea,31,216
51406127040,fbf,21,367
51406129653,bge,33,334
51406138420,egb,233,64
51406143459,bfb,10,202
51406149108,aea,194,87
51406170170,egc,151,184
51406174984,fcc,17,298
